cmenergies,reaction,observables,var_x,var_y,x_low,x_high,y
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,442.7,442.7,0.005724
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,442.7,442.7,0.2874
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,442.7,442.7,0.3544
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,462.4,462.4,0.0008608
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,462.4,462.4,0.01687
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,462.4,462.4,0.1475
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,462.4,462.4,0.4208
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,482.0,482.0,0.003005
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,482.0,482.0,0.2362
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,482.0,482.0,0.3215
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,482.0,482.0,0.3769
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,501.7,501.7,0.001501
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,501.7,501.7,0.05692
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,501.7,501.7,0.3499
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,521.4,521.4,0.005831
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,521.4,521.4,0.001833
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,521.4,521.4,0.001158
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,521.4,521.4,0.006497
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,521.4,521.4,0.02488
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,521.4,521.4,0.1802
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,521.4,521.4,0.2999
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,521.4,521.4,0.4102
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,541.1,541.1,0.002221
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,541.1,541.1,0.001157
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,560.7,560.7,0.001296
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,560.7,560.7,0.002436
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,560.7,560.7,0.09161
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,560.7,560.7,0.2446
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,560.7,560.7,0.3364
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,580.4,580.4,0.004359
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,580.4,580.4,0.1396
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,580.4,580.4,0.3643
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,600.1,600.1,0.001297
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,600.1,600.1,0.007266
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,600.1,600.1,0.04008
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,600.1,600.1,0.1952
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,600.1,600.1,0.3102
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,600.1,600.1,0.39
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,619.8,619.8,0.001999
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,639.4,639.4,0.001758
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,639.4,639.4,0.05467
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,639.4,639.4,0.1255
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,639.4,639.4,0.2491
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,678.8,678.8,0.002132
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,678.8,678.8,0.005292
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,678.8,678.8,0.07008
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,678.8,678.8,0.1947
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,678.8,678.8,0.3254
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,678.8,678.8,0.371
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,698.5,698.5,0.002248
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,698.5,698.5,0.01288
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,698.5,698.5,0.2407
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,718.1,718.1,0.00163
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,718.1,718.1,0.1268
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,757.5,757.5,0.06728
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,757.5,757.5,0.3209
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,777.2,777.2,0.002057
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,777.2,777.2,0.003524
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,777.2,777.2,0.01512
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,777.2,777.2,0.1134
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,777.2,777.2,0.1755
8000.0,P P --> SQUARK < QUARK NEUTRALINO1 > SQUARKBAR < QUARKBAR NEUTRALINO1 > X,ACC x EFF,M(NEUTRALINO1) (GEV),ACCEPTANCE TIMES EFFICIENCY,777.2,777.2,0.2438
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,505.0,505.0,0.004225
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,665.0,665.0,0.0125
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,825.0,825.0,0.02765
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,985.0,985.0,0.05895
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1145.0,1145.0,0.087
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1305.0,1305.0,0.112158
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1105.0,1105.0,0.0729
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1265.0,1265.0,0.102
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,425.0,425.0,0.00095
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,905.0,905.0,0.03245
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1065.0,1065.0,0.06365
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1225.0,1225.0,0.09125
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1025.0,1025.0,0.0455
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1185.0,1185.0,0.0771
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1345.0,1345.0,0.1048
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,505.0,505.0,0.0017
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,825.0,825.0,0.0147
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,985.0,985.0,0.0316316
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1145.0,1145.0,0.06475
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1305.0,1305.0,0.0939
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,465.0,465.0,0.000525
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1105.0,1105.0,0.049
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1265.0,1265.0,0.08235
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,425.0,425.0,0.000125
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,585.0,585.0,0.00185
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,745.0,745.0,0.0073
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,905.0,905.0,0.0157
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1065.0,1065.0,0.0354
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1225.0,1225.0,0.06355
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,545.0,545.0,0.0008
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1025.0,1025.0,0.02285
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1185.0,1185.0,0.0483
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,505.0,505.0,0.000125
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,665.0,665.0,0.00185
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,825.0,825.0,0.0067
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,985.0,985.0,0.0155
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1145.0,1145.0,0.0345
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,625.0,625.0,0.000871795
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,785.0,785.0,0.0039
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,945.0,945.0,0.0096
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1105.0,1105.0,0.0233
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,585.0,585.0,0.000175
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,745.0,745.0,0.002425
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,905.0,905.0,0.00725
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1065.0,1065.0,0.0165
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1225.0,1225.0,0.0359
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,705.0,705.0,0.000875
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,865.0,865.0,0.00415
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1025.0,1025.0,0.01205
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1185.0,1185.0,0.0208
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,665.0,665.0,5e-05
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,825.0,825.0,0.003
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,985.0,985.0,0.00675
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,1145.0,1145.0,0.0132
8000.0,P P --> GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > GLUINO < Q Q TAU/NU TAU/NU NEUTRALINO1 > X,ACC,M(GLUINO) (GEV),ACCEPTANCE,945.0,945.0,0.004725
